38.8973356363636,32.1861328181818
34.3002002727273,26.3539061818182
52.2649940909091,42.9734479090909
36.8190208181818,34.9088708181818
76.983481,87.7516291818182
62.0811930909091,65.6704012727273
26.7530375454545,24.5348494545455
28.5063831818182,22.2479413636364
40.818928,34.1418729090909
104.010011272727,83.7991939090909
227.272045,141.479151727273
122.578390454545,102.293324181818
100.932984636364,83.6070080909091
91.8369308181818,95.3356599090909
114.888740545455,120.333064181818
207.038772909091,156.532380545455
216.055400454545,221.311080363636
174.080788363636,172.253988727273
158.452355454545,101.668038454545
197.798921090909,182.097866454545
129.103740909091,92.9280783636364
228.303971909091,184.444147909091
105.616676454545,88.2321535454545
148.719785363636,97.0966531818182
481.498274818182,281.672160727273
496.531564909091,400.612656545455
120.227024818182,108.587171636364
280.556984454545,243.825839818182
247.132976636364,239.799049545455
469.529992272727,207.747633
153.283756363636,169.740723
158.656297454545,135.263714909091
121.855675363636,123.475954272727
456.421242818182,214.354652454545
296.948179909091,165.890870272727
106.171942181818,95.8714797272727
109.750143818182,117.547940909091
254.523312363636,205.444830454545
229.149050090909,210.373718090909
190.540316363636,141.145171
297.000268545455,183.035701181818
246.105962181818,162.383419363636
226.564035363636,159.420077090909
203.183552363636,171.132404363636
720.994929,649.962800545454
1037.59687827273,910.296078454546
1640.31767954545,1506.32659381818
1618.16403,1461.25664154545
2241.76149281818,1696.53085627273
1755.84010454545,1491.15469472727
1840.14974181818,1610.01378781818
2543.88215218182,2016.58368418182
2657.64915981818,2354.76744436364
2052.15758027273,1630.84495518182
1769.76668490909,1452.05060872727
1704.93153390909,1531.36703563636
4371.00293781818,2972.70702645455
4604.837252,3996.98866509091
